CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time
instancesConflicts/BPPC_3_5_10.txt 	 202 	 263 	 0.769422 	 6 	 1504971.000000
instancesConflicts/BPPC_3_6_1.txt 	 198 	 301 	 0.891597 	 6 	 1822893.000000
instancesConflicts/BPPC_3_6_2.txt 	 201 	 306 	 0.914660 	 6 	 1836946.000000
instancesConflicts/BPPC_3_6_3.txt 	 202 	 312 	 0.871782 	 6 	 1853479.000000
instancesConflicts/BPPC_3_6_4.txt 	 204 	 307 	 0.851491 	 6 	 1795757.000000
instancesConflicts/BPPC_3_6_5.txt 	 206 	 293 	 0.883338 	 6 	 1702457.000000
instancesConflicts/BPPC_3_6_6.txt 	 206 	 312 	 0.892653 	 6 	 1802420.000000
instancesConflicts/BPPC_3_6_7.txt 	 207 	 310 	 0.879509 	 6 	 1787905.000000
instancesConflicts/BPPC_3_6_8.txt 	 204 	 294 	 0.872244 	 6 	 1730334.000000
instancesConflicts/BPPC_3_6_9.txt 	 196 	 298 	 0.876120 	 6 	 1839922.000000
