CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time
instancesConflicts/BPPC_2_9_10.txt 	 101 	 228 	 0.981052 	 11 	 897669.000000
instancesConflicts/BPPC_3_0_1.txt 	 198 	 198 	 0.995872 	 14 	 648734.000000
instancesConflicts/BPPC_3_0_2.txt 	 201 	 201 	 0.998510 	 15 	 653788.000000
instancesConflicts/BPPC_3_0_3.txt 	 202 	 202 	 0.994634 	 12 	 592058.000000
instancesConflicts/BPPC_3_0_4.txt 	 204 	 204 	 0.998185 	 14 	 669884.000000
instancesConflicts/BPPC_3_0_5.txt 	 206 	 206 	 0.991688 	 12 	 615949.000000
instancesConflicts/BPPC_3_0_6.txt 	 206 	 206 	 0.991523 	 12 	 628759.000000
instancesConflicts/BPPC_3_0_7.txt 	 207 	 207 	 0.998918 	 19 	 755660.000000
instancesConflicts/BPPC_3_0_8.txt 	 204 	 205 	 0.990413 	 12 	 632001.000000
instancesConflicts/BPPC_3_0_9.txt 	 196 	 196 	 0.996809 	 14 	 648969.000000
instancesConflicts/BPPC_3_0_10.txt 	 202 	 202 	 0.990990 	 12 	 625810.000000
instancesConflicts/BPPC_3_1_1.txt 	 198 	 198 	 0.995884 	 15 	 736767.000000
instancesConflicts/BPPC_3_1_2.txt 	 201 	 201 	 0.998511 	 15 	 728395.000000
instancesConflicts/BPPC_3_1_3.txt 	 202 	 202 	 0.994661 	 12 	 625739.000000
instancesConflicts/BPPC_3_1_4.txt 	 204 	 204 	 0.998211 	 17 	 811123.000000
instancesConflicts/BPPC_3_1_5.txt 	 206 	 206 	 0.991683 	 12 	 611388.000000
instancesConflicts/BPPC_3_1_6.txt 	 206 	 206 	 0.991442 	 13 	 686182.000000
instancesConflicts/BPPC_3_1_7.txt 	 207 	 207 	 0.998927 	 22 	 867382.000000
instancesConflicts/BPPC_3_1_8.txt 	 204 	 205 	 0.990382 	 12 	 663684.000000
instancesConflicts/BPPC_3_1_9.txt 	 196 	 196 	 0.996837 	 14 	 656185.000000
instancesConflicts/BPPC_3_1_10.txt 	 202 	 202 	 0.991107 	 12 	 631117.000000
instancesConflicts/BPPC_3_2_1.txt 	 198 	 199 	 0.986705 	 17 	 892312.000000
instancesConflicts/BPPC_3_2_2.txt 	 201 	 202 	 0.990340 	 16 	 714302.000000
instancesConflicts/BPPC_3_2_3.txt 	 202 	 203 	 0.985166 	 16 	 773629.000000
instancesConflicts/BPPC_3_2_4.txt 	 204 	 204 	 0.998189 	 23 	 1085980.000000
instancesConflicts/BPPC_3_2_5.txt 	 206 	 206 	 0.991745 	 16 	 859935.000000
instancesConflicts/BPPC_3_2_6.txt 	 206 	 207 	 0.982968 	 16 	 852397.000000
instancesConflicts/BPPC_3_2_7.txt 	 207 	 208 	 0.989749 	 17 	 869700.000000
instancesConflicts/BPPC_3_2_8.txt 	 204 	 205 	 0.990367 	 14 	 771027.000000
instancesConflicts/BPPC_3_2_9.txt 	 196 	 196 	 0.996788 	 24 	 984782.000000
instancesConflicts/BPPC_3_2_10.txt 	 202 	 202 	 0.991807 	 18 	 866404.000000
instancesConflicts/BPPC_3_3_1.txt 	 198 	 201 	 0.972430 	 26 	 1549316.000000
instancesConflicts/BPPC_3_3_2.txt 	 201 	 204 	 0.975757 	 39 	 1842092.000000
instancesConflicts/BPPC_3_3_3.txt 	 202 	 205 	 0.973639 	 35 	 1784921.000000
instancesConflicts/BPPC_3_3_4.txt 	 204 	 207 	 0.973893 	 13 	 800508.000000
instancesConflicts/BPPC_3_3_5.txt 	 206 	 208 	 0.977171 	 23 	 1229459.000000
instancesConflicts/BPPC_3_3_6.txt 	 206 	 210 	 0.967908 	 30 	 1881387.000000
instancesConflicts/BPPC_3_3_7.txt 	 207 	 210 	 0.975442 	 25 	 1375472.000000
instancesConflicts/BPPC_3_3_8.txt 	 204 	 207 	 0.971960 	 16 	 1039962.000000
instancesConflicts/BPPC_3_3_9.txt 	 196 	 198 	 0.978963 	 33 	 1652694.000000
instancesConflicts/BPPC_3_3_10.txt 	 202 	 205 	 0.968679 	 23 	 1370355.000000
instancesConflicts/BPPC_3_4_1.txt 	 198 	 228 	 0.892009 	 30 	 2977141.000000
instancesConflicts/BPPC_3_4_2.txt 	 201 	 231 	 0.831811 	 11 	 1307045.000000
instancesConflicts/BPPC_3_4_3.txt 	 202 	 230 	 0.900289 	 44 	 3817014.000000
