CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time 	 BinsFirstGeneration 	 ItensCom100deConflito
instancesConflicts/BPPC_3_1_1.txt 	 198 	 198 	 0.995882 	 9 	 531.049988 	 205 	 0
instancesConflicts/BPPC_3_1_2.txt 	 201 	 201 	 0.998498 	 10 	 498.723999 	 208 	 0
instancesConflicts/BPPC_3_1_3.txt 	 202 	 202 	 0.994722 	 8 	 471.048004 	 209 	 0
instancesConflicts/BPPC_3_1_4.txt 	 204 	 204 	 0.998195 	 12 	 656.463013 	 211 	 0
instancesConflicts/BPPC_3_1_5.txt 	 206 	 206 	 0.992065 	 7 	 448.375000 	 213 	 0
instancesConflicts/BPPC_3_1_6.txt 	 206 	 206 	 0.991510 	 8 	 504.165009 	 212 	 0
instancesConflicts/BPPC_3_1_7.txt 	 207 	 208 	 0.989813 	 7 	 447.739014 	 214 	 0
instancesConflicts/BPPC_3_1_8.txt 	 204 	 205 	 0.990447 	 7 	 483.358002 	 211 	 0
instancesConflicts/BPPC_3_1_9.txt 	 196 	 196 	 0.996827 	 9 	 482.786987 	 202 	 0
instancesConflicts/BPPC_3_1_10.txt 	 202 	 202 	 0.991332 	 7 	 445.403015 	 208 	 0
instancesConflicts/BPPC_3_2_1.txt 	 198 	 199 	 0.986388 	 10 	 627.322021 	 205 	 0
instancesConflicts/BPPC_3_2_2.txt 	 201 	 202 	 0.989133 	 12 	 596.781982 	 208 	 0
instancesConflicts/BPPC_3_2_3.txt 	 202 	 203 	 0.986065 	 9 	 499.338989 	 209 	 0
instancesConflicts/BPPC_3_2_4.txt 	 204 	 205 	 0.989574 	 8 	 540.606995 	 211 	 0
instancesConflicts/BPPC_3_2_5.txt 	 206 	 206 	 0.991596 	 12 	 716.672974 	 213 	 0
instancesConflicts/BPPC_3_2_6.txt 	 206 	 207 	 0.982545 	 12 	 716.833984 	 214 	 0
instancesConflicts/BPPC_3_2_7.txt 	 207 	 208 	 0.989596 	 11 	 667.958008 	 215 	 0
instancesConflicts/BPPC_3_2_8.txt 	 204 	 205 	 0.990372 	 9 	 587.768005 	 212 	 0
instancesConflicts/BPPC_3_2_9.txt 	 196 	 197 	 0.987097 	 9 	 523.356995 	 204 	 0
instancesConflicts/BPPC_3_2_10.txt 	 202 	 202 	 0.990975 	 12 	 694.491028 	 208 	 0
instancesConflicts/BPPC_3_3_1.txt 	 198 	 202 	 0.964927 	 15 	 1105.380005 	 206 	 0
instancesConflicts/BPPC_3_3_2.txt 	 201 	 207 	 0.956070 	 12 	 724.791016 	 210 	 0
instancesConflicts/BPPC_3_3_3.txt 	 202 	 207 	 0.958772 	 11 	 723.307007 	 212 	 0
